,r_id,veg_class
59982,175422,0
59983,463621,0
59984,222662,1
59985,316283,0
59986,320656,1
59987,361040,0
59988,224769,0
59989,264738,0
59990,158716,0
59991,12435,0
59992,75234,0
59993,168457,0
59994,417806,2
59995,169179,0
59996,84596,2
59997,33673,1
59998,22943,1
59999,274125,2
60000,77072,0
60001,43120,1
60002,40597,0
60003,95825,0
60004,21371,1
60005,28266,2
60006,8260,0
60007,402106,1
60008,202872,0
60009,110776,0
60010,100908,0
60011,96800,0
60012,311433,0
60013,457003,0
60014,24132,1
60015,345386,0
60016,110860,0
60017,309528,0
60018,165297,0
60019,164584,0
60020,469571,2
60021,181128,0
60022,377712,2
60023,47677,2
60024,7404,0
60025,318783,0
60026,146667,2
60027,429358,0
60028,439212,1
60029,101990,2
60030,149159,1
60031,9960,2
60032,514721,1
60033,471004,0
60034,90279,1
60035,21425,0
60036,240840,0
60037,453476,0
60038,417902,0
60039,333770,0
60040,224950,0
60041,149303,0
60042,148074,2
60043,336647,0
60044,11874,0
60045,146439,0
60046,166072,2
60047,239181,0
60048,94979,0
60049,218736,0
60050,148780,0
60051,166558,0
60052,10273,1
60053,416668,0
60054,118681,0
60055,181879,2
60056,20713,0
60057,273485,2
60058,177038,0
60059,477652,0
60060,16448,0
60061,9060,2
60062,291784,0
60063,114491,2
60064,134913,2
60065,156030,0
60066,227417,1
60067,217513,0
60068,236950,0
60069,239346,0
60070,100354,0
60071,3849,2
60072,107643,0
60073,219316,0
60074,436699,2
60075,226404,2
60076,70797,0
60077,234547,1
60078,63742,0
60079,299177,1
60080,63118,0
60081,115343,0
60082,218946,1
60083,46317,0
60084,292687,0
60085,66986,0
60086,309938,0
60087,68101,0
60088,224925,0
60089,58537,0
60090,172275,2
60091,72589,0
60092,202312,0
60093,319296,0
60094,60126,1
60095,66632,0
60096,340601,1
60097,350226,1
60098,24258,0
60099,93024,2
60100,282615,2
60101,342610,0
60102,185971,0
60103,39234,0
60104,454082,1
60105,26602,1
60106,151888,2
60107,387741,0
60108,404774,2
60109,297753,2
60110,502166,0
60111,356896,0
60112,318203,2
60113,389840,1
60114,153338,0
60115,277405,0
60116,157964,0
60117,23434,0
60118,73987,2
60119,156577,0
60120,490108,0
60121,284483,1
60122,58932,0
60123,413654,1
60124,462618,0
60125,104247,0
60126,83857,2
60127,258528,0
60128,35493,0
60129,206520,2
60130,42828,2
60131,506511,0
60132,87693,0
60133,220628,2
60134,142001,0
60135,176112,0
60136,145831,2
60137,76049,0
60138,306626,0
60139,326311,2
60140,10209,0
60141,82918,1
60142,113773,0
60143,439472,0
60144,494125,2
60145,379791,0
60146,64797,0
60147,220959,0
60148,340729,1
60149,345227,0
60150,325866,2
60151,94615,0
60152,74969,0
60153,101442,0
60154,109211,2
60155,17664,2
60156,498060,1
60157,129873,2
60158,351503,0
60159,416422,0
60160,478412,1
60161,152592,0
60162,216756,0
60163,368861,0
60164,523938,2
60165,63942,0
60166,327202,1
60167,111705,0
60168,143321,0
60169,216290,0
60170,283274,0
60171,214410,0
60172,147630,1
60173,129826,0
60174,93558,0
60175,118690,2
60176,12653,1
60177,307294,2
60178,123799,0
60179,536318,2
60180,139696,0
60181,96820,0
60182,113364,2
60183,485235,0
60184,86842,0
60185,309118,1
60186,237563,0
60187,384181,0
60188,152936,1
60189,58798,0
60190,227206,0
60191,373217,0
60192,184831,2
60193,27478,0
60194,276733,0
60195,373878,2
60196,174895,0
60197,191704,2
60198,73678,2
60199,108012,2
60200,70683,0
60201,213006,2
60202,242675,0
60203,12267,2
60204,93929,2
60205,55139,1
60206,459234,0
60207,29723,0
60208,23465,0
60209,243008,0
60210,280419,0
60211,296935,0
60212,217484,0
60213,84634,1
60214,8452,0
60215,224255,0
60216,464604,0
60217,194717,2
60218,214069,0
60219,393555,2
60220,30673,1
60221,12165,0
60222,101777,2
60223,31471,0
60224,136658,0
60225,224499,1
60226,81943,0
60227,205475,0
60228,272017,0
60229,36796,0
60230,213014,1
60231,138572,2
60232,74117,0
60233,266914,2
60234,262661,0
60235,82777,0
60236,406141,1
60237,89617,0
60238,11497,0
60239,432413,1
60240,188431,0
60241,340207,2
60242,38924,0
60243,309492,0
60244,230026,2
60245,148545,0
60246,211603,0
60247,116138,0
60248,101795,1
60249,497440,0
60250,309503,0
60251,212206,2
60252,158041,2
60253,474521,0
60254,367672,0
60255,51808,2
60256,137956,2
60257,308075,0
60258,67905,2
60259,321488,0
60260,253362,0
60261,16774,0
60262,135532,0
60263,244693,0
60264,48725,0
60265,87878,0
60266,214220,0
60267,95013,0
60268,249761,0
60269,62429,0
60270,266477,0
60271,226994,1
60272,147390,1
60273,158323,0
60274,272214,0
60275,39533,0
60276,45756,0
60277,162350,0
60278,98852,0
60279,77618,0
60280,46015,0
60281,507975,2
60282,313869,1
60283,321898,0
60284,84947,1
60285,92005,1
60286,261919,2
60287,199743,0
60288,360262,0
60289,265877,0
60290,199315,0
60291,455945,0
60292,277886,0
60293,397965,0
60294,419445,0
60295,456531,2
60296,19510,1
60297,486857,0
60298,216300,0
60299,50519,0
60300,250845,0
60301,78533,0
60302,85935,2
60303,195903,1
60304,90223,0
60305,222281,0
60306,86035,0
60307,219701,0
60308,25769,1
60309,22029,2
60310,17936,2
60311,282260,0
60312,260806,2
60313,184275,0
60314,201599,2
60315,104084,0
60316,457310,1
60317,76899,0
60318,421976,2
60319,28244,0
60320,54704,0
60321,104885,0
60322,223644,0
60323,199812,2
60324,58383,0
60325,273963,1
60326,309973,0
60327,324503,0
60328,164995,0
60329,195430,0
60330,55259,0
60331,79415,0
60332,103632,0
60333,226199,0
60334,185310,2
60335,128831,0
60336,356827,1
60337,106675,2
60338,47427,0
60339,191207,0
60340,164177,2
60341,42466,0
60342,60803,0
60343,385484,2
60344,120738,2
60345,43096,1
60346,85845,2
60347,77729,0
60348,339754,1
60349,216364,0
60350,212068,2
60351,64810,0
60352,142369,1
60353,156168,1
60354,126146,0
60355,471278,2
60356,528843,0
60357,131513,0
60358,72390,0
60359,382771,0
60360,365061,1
60361,158809,0
60362,57213,0
60363,257939,1
60364,317048,0
60365,402071,2
60366,39274,1
60367,228157,0
60368,139392,1
60369,314881,0
60370,98337,2
60371,35704,1
60372,342140,2
60373,77298,0
60374,376379,0
60375,171510,1
60376,489298,0
60377,63761,1
60378,198031,1
60379,33912,0
60380,67127,0
60381,135100,0
60382,274989,1
60383,28647,0
60384,109023,0
60385,51482,0
60386,497323,0
60387,209288,0
60388,278840,0
60389,281316,0
60390,275959,2
60391,326876,0
60392,107749,0
60393,169204,2
60394,175148,0
60395,107441,2
60396,421407,2
60397,19646,0
60398,232156,1
60399,319231,0
60400,408973,0
60401,492427,0
60402,424790,0
60403,69115,0
60404,485123,2
60405,210459,0
60406,49796,0
60407,67156,0
60408,196408,2
60409,36568,0
60410,91346,0
60411,466905,0
60412,186063,2
60413,80909,0
60414,79636,0
60415,254276,2
60416,112215,0
60417,189642,0
60418,7872,0
60419,270535,0
60420,219713,1
60421,23632,0
60422,302025,0
60423,115558,0
60424,364172,2
60425,430518,0
60426,356267,0
60427,290385,0
60428,74695,1
60429,19622,0
60430,183711,2
60431,331819,0
60432,242025,2
60433,487864,0
60434,282501,0
60435,503368,1
60436,27788,0
60437,227753,0
60438,42228,0
60439,345148,0
60440,63763,0
60441,75383,0
60442,366848,0
60443,25353,0
60444,68536,0
60445,145473,0
60446,114032,0
60447,59643,1
60448,59974,0
60449,491885,0
60450,518078,0
60451,129046,2
60452,3495,2
60453,209516,0
60454,253026,2
60455,10627,1
60456,427032,1
60457,218051,0
60458,359320,0
60459,18556,0
60460,16026,0
60461,379663,1
60462,156855,0
60463,197322,1
60464,316836,0
60465,186659,1
60466,35928,2
60467,436945,0
60468,240353,1
60469,169160,0
60470,19842,2
60471,74039,0
60472,495292,0
60473,344050,0
60474,397968,2
60475,100858,1
60476,195011,0
60477,64636,0
60478,116903,0
60479,21201,2
60480,354422,0
60481,61398,0
60482,248944,2
60483,471617,1
60484,191608,0
60485,331719,2
60486,280934,1
60487,150683,0
60488,382796,0
60489,31706,2
60490,412099,0
60491,11336,0
60492,147093,0
60493,47893,1
60494,133384,2
60495,421705,2
60496,85275,0
60497,26117,0
60498,373591,0
60499,366021,2
60500,107978,2
60501,468898,0
60502,81545,0
60503,71902,2
60504,25326,2
60505,148259,2
60506,197479,2
60507,98598,0
60508,13892,1
60509,464771,0
60510,73953,0
60511,94658,0
60512,317272,0
60513,122076,0
60514,481152,2
60515,46460,2
60516,125127,0
60517,67196,2
60518,366865,2
60519,158967,2
60520,119671,0
60521,324518,1
60522,345022,1
60523,306941,2
60524,126476,1
60525,38224,0
60526,86810,2
60527,233567,1
60528,116432,0
60529,236842,0
60530,379660,2
60531,100507,0
60532,16300,2
60533,372666,0
60534,182766,1
60535,343876,1
60536,54303,0
60537,50107,1
60538,303295,1
60539,335872,1
60540,220515,0
60541,457915,2
60542,131960,1
60543,10488,2
60544,457241,1
60545,437901,1
60546,108437,1
60547,514088,0
60548,151223,1
60549,348825,1
60550,310432,0
60551,312964,0
60552,113333,2
60553,167689,1
60554,462042,0
60555,166990,1
60556,402751,0
60557,169730,0
60558,122158,0
60559,398739,0
60560,20500,0
60561,325792,2
60562,56477,0
60563,290091,0
60564,210362,1
60565,178858,0
60566,494505,0
60567,18641,0
60568,203343,2
60569,159452,0
60570,16062,0
60571,107411,2
60572,487398,0
60573,16878,0
60574,313706,0
60575,5222,1
60576,63976,2
60577,320314,1
60578,355929,1
60579,233972,1
60580,138222,2
60581,297089,0
60582,250666,2
60583,317216,2
60584,289044,0
60585,23339,1
60586,181254,0
60587,110421,1
60588,299493,0
60589,89132,1
60590,359533,0
60591,76759,0
60592,367290,0
60593,37110,2
60594,199677,0
60595,380938,0
60596,187403,0
60597,122123,2
60598,498432,0
60599,48844,0
60600,110088,0
60601,165274,0
60602,455190,2
60603,406452,0
60604,110906,0
60605,93706,0
60606,446405,0
60607,160066,0
60608,253521,0
60609,264202,0
60610,208445,1
60611,409667,2
60612,379858,0
60613,256766,2
60614,115495,0
60615,122380,2
60616,11312,0
60617,31197,0
60618,47675,0
60619,88057,0
60620,51311,1
60621,157775,0
60622,494296,2
60623,397470,0
60624,329521,2
60625,267639,0
60626,35224,2
60627,507101,0
60628,89500,2
60629,61277,0
60630,117510,0
60631,164395,0
60632,88489,1
60633,292309,0
60634,102511,0
60635,49967,0
60636,113624,0
60637,360876,0
60638,118787,2
60639,202046,2
60640,349394,0
60641,88523,0
60642,320976,0
60643,282544,1
60644,190932,2
60645,51785,2
60646,154248,0
60647,128701,0
60648,518198,0
60649,224865,2
60650,58775,0
60651,157381,0
60652,50585,0
60653,29146,0
60654,76458,0
60655,40375,0
60656,143371,1
60657,389037,0
60658,119195,0
60659,410344,0
60660,54618,1
60661,219084,1
60662,188178,0
60663,20382,0
60664,111921,2
60665,18575,2
60666,66693,1
60667,157769,0
60668,136792,0
60669,162395,0
60670,89246,0
60671,403423,0
60672,388977,0
60673,194678,2
60674,382174,0
60675,190766,0
60676,354290,0
60677,193970,0
60678,354339,2
60679,186876,1
60680,464441,0
60681,317250,2
60682,19271,1
60683,192435,2
60684,437832,1
60685,94836,0
60686,163017,0
60687,329975,0
60688,46263,2
60689,30824,0
60690,346876,0
60691,36565,0
60692,78568,0
60693,162781,0
60694,387627,2
60695,65190,2
60696,187218,0
60697,1557,2
60698,42836,2
60699,319024,2
60700,135546,0
60701,48827,2
60702,135287,0
60703,213282,0
60704,225763,0
60705,301643,0
60706,268866,0
60707,372534,0
60708,73686,0
60709,20468,1
60710,24302,0
60711,76922,0
60712,365905,0
60713,263499,0
60714,255633,0
60715,224089,2
60716,260626,0
60717,88652,0
60718,87939,0
60719,74597,1
60720,16669,0
60721,236168,0
60722,87966,0
60723,209352,1
60724,81531,2
60725,371064,2
60726,344577,0
60727,89728,0
60728,202944,0
60729,133624,0
60730,73108,0
60731,82593,0
60732,185866,1
60733,101354,1
60734,303426,1
60735,410717,0
60736,178984,0
60737,177727,0
60738,392711,2
60739,179346,2
60740,68348,0
60741,165872,0
60742,121984,1
60743,321709,1
60744,437126,1
60745,414071,0
60746,237355,2
60747,18824,0
60748,401628,0
60749,56876,0
60750,100904,2
60751,189284,0
60752,523045,1
60753,62019,0
60754,50880,0
60755,385229,0
60756,341585,0
60757,433429,1
60758,311776,1
60759,22430,1
60760,341626,0
60761,27489,0
60762,204947,2
60763,336727,1
60764,75939,0
60765,243377,0
60766,358919,2
60767,475145,2
60768,369808,0
60769,220762,0
60770,316477,2
60771,400682,0
60772,4876,0
60773,176498,2
60774,52849,0
60775,172065,1
60776,126094,0
60777,113895,0
60778,235610,1
60779,45768,0
60780,25476,2
60781,262279,0
60782,408545,0
60783,428309,0
60784,111450,0
60785,412282,2
60786,62854,0
60787,161442,0
60788,92390,0
60789,396857,0
60790,372249,2
60791,12478,0
60792,366278,0
60793,117097,0
60794,95771,2
60795,324254,0
60796,409846,2
60797,306322,1
60798,360548,0
60799,342550,0
60800,28045,0
60801,63276,0
60802,300753,2
60803,14918,0
60804,470046,0
60805,434264,0
60806,174900,2
60807,113467,0
60808,390074,0
60809,51362,0
60810,137738,0
60811,432116,0
60812,107546,0
60813,45840,0
60814,374890,2
60815,465171,2
60816,200140,1
60817,102928,1
60818,393043,2
60819,130052,0
60820,134600,2
60821,255674,0
60822,6699,0
60823,405737,1
60824,15330,1
60825,96046,0
60826,299602,0
60827,313985,0
60828,187204,2
60829,242642,0
60830,102358,0
60831,156330,0
60832,145631,2
60833,301029,0
60834,146763,2
60835,185647,1
60836,105879,1
60837,95438,1
60838,294527,0
60839,310564,1
60840,85708,0
60841,462305,0
60842,343596,0
60843,457198,0
60844,50580,2
60845,413757,0
60846,70268,0
60847,389702,0
60848,130820,1
60849,35332,2
60850,122968,0
60851,145529,2
60852,377382,0
60853,136547,0
60854,24417,0
60855,396377,0
60856,419932,0
60857,422113,1
60858,166486,0
60859,4598,0
60860,76045,0
60861,330196,1
60862,168056,0
60863,9736,2
60864,226764,0
60865,292639,1
60866,323455,2
60867,125911,2
60868,126816,1
60869,306816,0
60870,203910,0
60871,347766,0
60872,29772,2
60873,212013,2
60874,195829,1
60875,195501,0
60876,241648,0
60877,99169,0
60878,94307,1
60879,80269,1
60880,460469,0
60881,142608,1
60882,78829,1
60883,26231,1
60884,136701,1
60885,426337,0
60886,470349,0
60887,96033,1
60888,47201,0
60889,161371,0
60890,158581,2
60891,12888,0
60892,203680,0
60893,39436,0
60894,183064,0
60895,215908,0
60896,292396,1
60897,127016,0
60898,187503,2
60899,52804,2
60900,105187,0
60901,504661,0
60902,283198,2
60903,319481,2
60904,236689,0
60905,253495,0
60906,477479,2
60907,2943,2
60908,436322,0
60909,207907,2
60910,27999,2
60911,178301,0
60912,459749,0
60913,139638,0
60914,134589,0
60915,8321,0
60916,123081,0
60917,396292,0
60918,110755,1
60919,387954,0
60920,48537,0
60921,115710,0
60922,38874,1
60923,67953,1
60924,33508,1
60925,19050,1
60926,333129,0
60927,177782,0
60928,482725,1
60929,272827,0
60930,458487,0
60931,404321,0
60932,206286,1
60933,111223,0
60934,449299,0
60935,279010,1
60936,369091,0
60937,122949,1
60938,28551,0
60939,173855,2
60940,94609,0
60941,47976,2
60942,356317,2
60943,31475,2
60944,513723,0
60945,332980,1
60946,13125,0
60947,66862,2
60948,274330,0
60949,111537,0
60950,214456,1
60951,157059,0
60952,511709,0
60953,77373,0
60954,307608,2
60955,71567,2
60956,376990,2
60957,264043,0
60958,180073,1
60959,29683,0
60960,261192,2
60961,463795,1
60962,13462,0
60963,328424,2
60964,202411,1
60965,169028,0
60966,435734,0
60967,11128,0
60968,66562,0
60969,98830,0
60970,143108,0
60971,22437,0
60972,401130,1
60973,192221,0
60974,131602,2
60975,59668,0
60976,143965,0
60977,395871,0
60978,1293,0
60979,38366,2
60980,427678,1
60981,292909,1
60982,471996,2
60983,355650,2
60984,79672,2
60985,287024,1
60986,482152,0
60987,46970,1
60988,430866,0
60989,26459,0
60990,216226,0
60991,341329,0
60992,52046,0
60993,93228,0
60994,527202,0
60995,45690,1
60996,378296,0
60997,295222,0
60998,274354,1
60999,412211,0
61000,136653,0
61001,175391,0
61002,166427,2
61003,191039,1
61004,136223,2
61005,81650,0
61006,57402,2
61007,110315,0
61008,45855,0
61009,155473,0
61010,72179,2
61011,10932,2
61012,290127,2
61013,89759,1
61014,292612,0
61015,427417,0
61016,69728,1
61017,187835,0
61018,284612,0
61019,199900,0
61020,452617,0
61021,377896,2
61022,255326,2
61023,292887,0
61024,253251,1
61025,422998,1
61026,365104,0
61027,242283,0
61028,20381,2
61029,35882,0
61030,256182,1
61031,180739,2
61032,482526,2
61033,79760,0
61034,245668,0
61035,282943,2
61036,242621,0
61037,281258,0
61038,268575,0
61039,427993,0
61040,473347,2
61041,285486,2
61042,381817,0
61043,49970,2
61044,230846,1
61045,119301,0
61046,101474,0
61047,502266,1
61048,52233,0
61049,236682,0
61050,38756,0
61051,172880,1
61052,280321,0
61053,207884,0
61054,271888,0
61055,185129,2
61056,458375,0
61057,290490,0
61058,41011,0
61059,90240,0
61060,80939,1
61061,407640,2
61062,261606,0
61063,75861,1
61064,295954,0
61065,356450,0
61066,52315,1
61067,464799,0
61068,39105,0
61069,85497,0
61070,398290,0
61071,237424,0
61072,240985,2
61073,144853,0
61074,105061,2
61075,26093,2
61076,407006,0
61077,66103,0
61078,225169,1
61079,79004,0
61080,64030,0
61081,467282,0
61082,441249,0
61083,314697,2
61084,352792,1
61085,57011,1
61086,303786,2
61087,345992,1
61088,164074,1
61089,463559,0
61090,146967,0
61091,491849,2
61092,68385,0
61093,225571,0
61094,170018,0
61095,65693,0
61096,150207,1
61097,260882,0
61098,77695,0
61099,65664,0
61100,303372,1
61101,195330,0
61102,282333,0
61103,186126,2
61104,8873,1
61105,274020,0
61106,118526,0
61107,19345,1
61108,31414,0
61109,164048,0
61110,82959,0
61111,95021,0
61112,282384,2
61113,106316,0
61114,502397,0
61115,172209,0
61116,65443,0
61117,211840,0
61118,152674,0
61119,504062,0
61120,256328,1
61121,196237,0
61122,53635,1
61123,360286,1
61124,22771,2
61125,289545,2
61126,233295,2
61127,155226,1
61128,420542,1
61129,292953,0
61130,58492,0
61131,277227,0
61132,189362,0
61133,375248,0
61134,300847,0
61135,259104,1
61136,414376,0
61137,533528,2
61138,434497,0
61139,198632,2
61140,163021,0
61141,131848,0
61142,207837,1
61143,17260,0
61144,282804,0
61145,345995,2
61146,303107,0
61147,24905,0
61148,112574,1
61149,197627,0
61150,135372,0
61151,74443,0
61152,78106,1
61153,218123,0
61154,209596,2
61155,67524,0
61156,303694,0
61157,25951,1
61158,446137,0
61159,226053,0
61160,120535,0
61161,404662,2
61162,313310,2
61163,184531,2
61164,4973,0
61165,285936,0
61166,315983,0
61167,13990,1
61168,22895,2
61169,144984,2
61170,344652,0
61171,443553,1
61172,33799,2
61173,31225,0
61174,426032,2
61175,123032,0
61176,64461,2
61177,280954,0
61178,223858,2
61179,175011,0
61180,147097,0
61181,273899,0
61182,191804,0
61183,51483,0
61184,53974,0
61185,59054,0
61186,289002,2
61187,50730,0
61188,278956,2
61189,144471,2
61190,132445,0
61191,73846,1
61192,317033,0
61193,125849,2
61194,235227,1
61195,186333,2
61196,112454,0
61197,405943,2
61198,37560,2
61199,18819,0
61200,1982,0
61201,341202,0
61202,143491,0
61203,126799,0
61204,53907,0
61205,36778,2
61206,269911,2
61207,145050,0
61208,373283,0
61209,110009,0
61210,148491,1
61211,66284,0
61212,91374,2
61213,392929,0
61214,120255,0
61215,428609,2
61216,257634,1
61217,65736,1
61218,144631,1
61219,72260,0
61220,153921,1
61221,43888,0
61222,294600,0
61223,206621,1
61224,89994,0
61225,118842,0
61226,107349,0
61227,13317,1
61228,456492,0
61229,211457,1
61230,126723,0
61231,175304,2
61232,129960,0
61233,164879,0
61234,383486,0
61235,404414,2
61236,322275,0
61237,227907,0
61238,125034,0
61239,458141,2
61240,392612,0
61241,130085,0
61242,137399,0
61243,327645,2
61244,317234,2
61245,134829,0
61246,389658,2
61247,256274,1
61248,157758,0
61249,511117,0
61250,271321,2
61251,193102,0
61252,201725,0
61253,173763,2
61254,316479,0
61255,308947,0
61256,252414,2
61257,379270,0
61258,165401,0
61259,712,2
61260,5185,0
61261,320630,0
61262,290903,0
61263,247882,0
61264,470382,0
61265,74827,0
61266,13361,2
61267,32470,0
61268,160030,1
61269,83060,0
61270,86461,2
61271,140854,0
61272,121891,0
61273,166022,1
61274,147126,0
61275,88982,0
61276,19395,0
61277,210744,2
61278,206783,2
61279,128731,0
61280,8802,1
61281,189216,0
61282,387281,0
61283,348542,1
61284,16935,1
61285,352174,1
61286,320787,1
61287,213789,1
61288,262371,0
61289,98006,0
61290,193486,2
61291,125215,2
61292,138897,1
61293,66452,2
61294,395326,2
61295,222870,1
61296,288357,0
61297,460704,0
61298,22049,0
61299,482492,1
61300,270698,2
61301,347599,2
61302,22869,0
61303,200978,0
61304,232702,0
61305,219387,2
61306,51603,2
61307,374460,2
61308,85263,1
61309,27935,0
61310,322710,0
61311,63853,0
61312,148181,0
61313,125433,1
61314,248808,0
61315,482570,0
61316,49540,1
61317,219976,2
61318,219832,2
61319,374998,0
61320,27680,0
61321,315494,0
61322,265327,0
61323,149160,0
61324,256288,0
61325,394149,0
61326,217103,0
61327,354447,2
61328,413731,2
61329,76581,2
61330,122135,0
61331,54167,2
61332,59715,0
61333,127923,1
61334,284673,0
61335,129686,1
61336,56926,1
61337,252909,1
61338,192103,1
61339,283538,0
61340,58420,2
61341,432080,1
61342,22861,2
61343,66490,1
61344,304007,0
61345,285402,0
61346,321041,0
61347,375884,2
61348,234465,1
61349,10263,2
61350,13483,2
61351,483034,2
61352,79982,0
61353,210901,0
61354,519141,2
61355,174182,2
61356,373447,0
61357,143210,2
61358,370497,1
61359,136953,1
61360,86281,1
61361,83149,0
61362,8846,2
61363,220306,2
61364,207525,1
61365,118166,1
61366,420791,0
61367,209175,0
61368,190752,0
61369,200459,0
61370,60972,0
61371,172170,0
61372,184631,2
61373,70136,1
61374,377060,1
61375,52693,2
61376,227202,0
61377,367637,0
61378,261407,1
61379,142368,0
61380,243850,0
61381,80709,0
61382,108751,0
61383,4550,0
61384,60038,0
61385,449148,0
61386,414189,0
61387,295091,0
61388,486156,0
61389,11882,2
61390,11579,1
61391,76725,0
61392,437715,0
61393,69254,0
61394,35403,0
61395,63627,1
61396,31778,0
61397,133297,1
61398,146897,1
61399,247669,1
61400,262150,2
61401,122672,0
61402,161827,2
61403,281769,1
61404,103076,0
61405,369043,2
61406,61166,0
61407,85141,0
61408,122042,0
61409,271046,0
61410,78137,2
61411,34826,0
61412,45882,0
61413,145091,2
61414,393293,0
61415,364946,0
61416,84369,2
61417,245884,1
61418,61681,0
61419,69505,2
61420,216387,0
61421,98464,0
61422,51131,0
61423,160089,2
61424,366250,2
61425,152081,1
61426,410412,2
61427,484112,2
61428,275738,2
61429,168739,0
61430,94421,0
61431,112474,0
61432,106167,0
61433,52807,0
61434,144920,2
61435,145191,0
61436,3525,0
61437,256424,0
61438,414358,0
61439,368029,1
61440,100186,2
61441,219757,2
61442,344349,0
61443,228949,1
61444,129350,1
61445,19337,0
61446,155037,0
61447,30404,0
61448,183294,0
61449,144171,0
61450,348894,2
61451,139255,0
61452,184359,0
61453,28248,0
61454,130086,0
61455,391628,2
61456,297711,0
61457,316636,0
61458,408227,2
61459,84739,0
61460,111934,0
61461,440128,2
61462,68336,2
61463,226401,2
61464,176820,0
61465,66823,0
61466,18828,0
61467,56278,0
61468,92922,2
61469,13403,0
61470,298564,1
61471,171217,0
61472,263420,0
61473,256887,0
61474,312201,0
61475,442553,0
61476,86454,0
61477,104076,2
61478,502112,0
61479,35996,0
61480,284237,2
61481,203219,0
61482,186252,2
61483,21515,1
61484,16097,0
61485,121177,0
61486,67787,2
61487,28807,0
61488,449335,1
61489,45483,0
61490,91257,0
61491,185806,2
61492,381470,0
61493,20311,0
61494,490174,2
61495,385565,0
61496,131750,0
61497,392685,0
61498,51171,2
61499,100014,2
61500,288330,2
61501,105299,0
61502,252627,1
61503,80891,0
61504,135223,0
61505,89268,0
61506,164910,2
61507,230902,2
61508,186970,0
61509,186991,0
61510,227446,0
61511,175636,0
61512,374902,1
61513,175284,1
61514,72843,0
61515,361103,2
61516,279435,0
61517,98150,0
61518,62010,2
61519,122557,1
61520,29440,2
61521,331922,1
61522,50578,0
61523,95136,0
61524,54835,0
61525,377037,2
61526,173738,0
61527,136422,2
61528,57329,0
61529,167757,0
61530,208956,2
61531,279747,2
61532,420633,0
61533,140861,0
61534,483168,0
61535,211553,1
61536,293618,1
61537,21003,0
61538,78031,0
61539,46500,0
61540,125400,1
61541,26710,0
61542,146520,2
61543,18917,1
61544,49025,2
61545,88849,2
61546,266939,0
61547,124204,1
61548,406171,0
61549,386642,1
61550,300058,2
61551,316988,0
61552,157610,0
61553,155194,1
61554,154485,2
61555,131974,0
61556,124380,1
61557,80653,1
61558,415875,0
61559,57539,0
61560,38545,0
61561,288080,0
61562,86746,0
61563,45507,0
61564,51226,1
61565,23248,0
61566,113326,1
61567,203279,0
61568,377674,2
61569,502876,0
61570,134533,0
61571,20399,0
61572,401287,0
61573,361605,0
61574,188484,1
61575,59879,0
61576,225352,0
61577,362654,0
61578,65911,0
61579,157838,0
61580,232132,0
61581,193378,2
61582,360387,0
61583,287108,2
61584,50491,2
61585,68738,2
61586,404368,0
61587,37547,0
61588,157468,1
61589,161341,1
61590,40547,0
61591,64046,1
61592,227553,0
61593,114490,0
61594,314744,0
61595,74476,2
61596,301424,0
61597,327418,2
61598,85754,0
61599,92043,0
61600,187172,1
61601,69846,0
61602,207290,0
61603,93056,0
61604,379586,2
61605,188610,0
61606,210301,2
61607,215321,0
61608,121725,2
61609,395174,1
61610,195544,0
61611,187606,2
61612,130747,0
61613,350604,0
61614,455938,0
61615,421697,0
61616,10144,0
61617,131413,1
61618,115862,2
61619,122969,1
61620,275970,1
61621,344423,2
61622,53452,1
61623,67707,0
61624,375813,0
61625,290474,2
61626,472708,1
61627,120781,0
61628,105816,0
61629,236351,0
61630,317227,0
61631,11007,2
61632,307853,0
61633,89833,2
61634,77739,2
61635,102680,2
61636,112703,0
61637,231116,0
61638,81699,1
61639,481073,1
61640,61927,0
61641,47678,0
61642,108430,0
61643,4411,0
61644,22825,0
61645,183582,0
61646,97011,0
61647,301757,0
61648,150190,0
61649,71371,1
61650,328097,2
61651,358744,1
61652,364354,0
61653,320696,2
61654,145866,0
61655,145858,0
61656,134998,1
61657,50851,2
61658,247812,0
61659,59534,0
61660,241147,0
61661,239993,0
61662,467298,2
61663,118960,0
61664,361635,0
61665,94779,1
61666,335566,2
61667,79576,1
61668,124040,0
61669,41695,0
61670,182029,1
61671,51844,0
61672,372739,0
61673,101530,1
61674,199362,0
61675,457209,0
61676,517939,0
61677,461112,1
61678,307685,0
61679,216931,0
61680,133915,0
61681,115728,0
61682,85609,0
61683,66105,2
61684,37880,0
61685,49081,1
61686,214825,1
61687,178001,2
61688,366280,0
61689,370674,0
61690,348491,2
61691,319550,0
61692,167457,0
61693,47909,2
61694,225487,0
61695,203897,2
61696,166565,0
61697,85883,0
61698,156129,0
61699,38274,1
61700,41326,1
61701,65199,0
61702,20730,0
61703,457993,2
61704,369275,2
61705,428628,0
61706,23349,0
61707,347367,1
61708,47241,0
61709,14563,1
61710,121324,2
61711,170184,1
61712,401798,1
61713,43904,0
61714,258041,0
61715,239350,1
61716,469617,0
61717,214293,1
61718,324430,0
61719,24438,1
61720,124568,0
61721,159086,0
61722,430899,0
61723,487069,0
61724,222029,0
61725,183829,0
61726,357609,2
61727,26196,1
61728,352749,2
61729,388235,0
